block,lot,qualifier,prop_class,prop_loc,net_value,land_val,impr_val,last_sale,deed_date,yr_built
168.01,4,,4A,2908 BERGENLINE AVE,950000,432000,518000,185000,2002-05-15,1960
168.01,5,,4A,2912 BERGENLINE AVE,1226800,455000,771800,50000,2002-05-15,1970
168.01,6,,4A,2916 BERGENLINE AVE,1014300,304000,710300,870000,2022-03-24,0
168.01,7,,4A,2918-20 BERGENLINE AVE,871400,432000,439400,1800000,2014-04-23,1929
168.01,7,B01,4A,2918-2920 BERGENLINE AVE,119400,0,119400,0,,0
168.01,8,,4C,411 30TH ST,888900,420000,468900,0,,1931
168.01,9,,4C,409 30TH ST,1029600,360000,669600,0,,1931
168.01,10,C0001,2,407 30TH ST,209000,114300,94700,1,2020-05-28,1931
168.01,10,C0002,2,407 30TH ST,487500,301500,186000,205000,2017-02-06,1931
168.01,10,C0003,2,407 30TH ST,217300,119700,97600,1,2022-02-25,1931
168.01,10,C0004,2,407 30TH ST,217300,119700,97600,176500,2005-12-07,1931
168.01,10,C0005,2,407 30TH ST,231800,119700,112100,210000,2020-09-18,1931
168.01,10,C0006,2,407 30TH ST,225700,125100,100600,1,2009-05-14,1931
168.01,11,,4C,405 30TH ST,998400,360000,638400,10,2017-09-26,1931
168.01,12,,4C,403 30TH ST,1215400,360000,855400,999999,2023-02-15,1931
168.01,13,,4A,401 30TH ST,1133300,287500,845800,1,2022-02-15,1931
168.01,14,,4C,2907 NEW YORK AVE,1267200,360000,907200,275000,1995-06-24,1930
186,34,C0101,2,916 PALISADE AVE,621700,252000,369700,460000,2016-08-22,1883
186,34,C0201,2,916 PALISADE AVE,532500,213300,319200,615000,2024-10-31,1883
186,34,C0301,2,916 PALISADE AVE,552900,216900,336000,487500,2021-08-09,1883
186,34,P0005,2,916 PALISADE AVE,16400,16000,400,15250,2022-02-08,1883
186,34,P0006,2,916 PALISADE AVE,16400,16000,400,487500,2021-08-09,1883
186,35,,4C,920 PALISADE AVE,3730000,1440000,2290000,2675000,2008-11-07,1907
186,37,,2,1000 PALISADE AVE,1112300,465600,646700,1,2013-10-22,1928
186,39,,4C,1006 PALISADE AVE,2932400,1260000,1672400,4350000,2021-09-28,1928
186,41,,2,1010 PALISADE AVE,1379800,491100,888700,1,1994-03-29,1924
186,42,,2,1012 PALISADE AVE,1486300,491100,995200,830000,2016-06-17,1900
186,43,,2,1014 PALISADE AVE,1050600,479400,571200,699000,2016-03-28,1900
186,44,,4A,1006 PALISADE / REAR,368000,325800,42200,350000,2022-12-16,0
186,45,,4C,1100-1110 PALISADE AVE,8421200,4920000,3501200,4000000,2002-07-30,1898
186,51,,4C,1114 PALISADE AVE,1131300,300000,831300,0,,1913
186,54,,4C,1116 PALISADE AVE,792000,300000,492000,0,,1913
186,56,,2,1120 PALISADE AVE,681100,367800,313300,1,2009-06-25,1898
186,57,,2,1200 PALISADE AVE,739900,367800,372100,135000,1997-06-20,1898
186,58,,2,1204 PALISADE AVE,873000,501600,371400,850000,2016-09-10,1898
186,60,C0101,2,1208 PALISADE AVE,215900,84000,131900,170000,2004-09-02,1913
186,60,C0102,2,1208 PALISADE AVE,862100,453600,408500,1,2013-10-02,1913
186,60,C0201,2,1208 PALISADE AVE,396800,159600,237200,355000,2004-08-27,1913
186,60,C0301,2,1208 PALISADE AVE,411400,142800,268600,10,2019-11-21,1913
186,61,,2,1210 PALISADE AVE,931900,496600,435300,799000,2013-09-18,1900
186,63,,2,1214-16 PALISADE AVE,997600,630300,367300,1,1996-04-08,1923
186,65,,2,1218 PALISADE AVE,1070700,516900,553800,195000,1997-07-18,1954
186,67,,4C,1300 PALISADE AVE,5516400,2640000,2876400,6150000,2023-09-12,1912
188.01,3,,4C,812 PALISADE AVE REAR,1155000,300000,855000,1,2019-07-11,1923
190,1,,2,300 PALISADE AVE,651900,401800,250100,95000,1996-02-26,1700
202,21,C0202,2,3315 PLEASANT AVE,271700,148100,123600,210000,2019-03-22,1930
202,21,C0203,2,3315 PLEASANT AVE,233100,133600,99500,210000,2023-01-21,1930
202,21,C0204,2,3315 PLEASANT AVE,199200,102900,96300,90000,2004-05-27,1930
202,21,C0205,2,3315 PLEASANT AVE,254700,137300,117400,85000,2003-05-30,1930
202,21,C0206,2,3315 PLEASANT AVE,199200,102900,96300,160000,2021-06-29,1930
202,21,C0207,2,3315 PLEASANT AVE,327200,182400,144800,165000,2004-01-23,1930
202,21,C0208,2,3315-19 PLEASANT AVE,262400,142700,119700,126500,2004-05-14,1930
202,21,C0209,2,3315-19 PLEASANT AVE,190200,97500,92700,0,,1930
202,21,C0210,2,3315-19 PLEASANT AVE,277400,151700,125700,0,1995-08-09,1930
202,21,C0211,2,3315 PLEASANT AVE,202400,104700,97700,120000,2006-02-14,1930
202,21,C0212,2,3315-19 PLEASANT AVE,189700,97500,92200,0,1995-08-09,1930
202,21,C0214,2,3315-19 PLEASANT AVE,338400,189600,148800,0,1995-08-09,1930
202,21,C0215,2,3315-19 PLEASANT AVE,233900,124600,109300,200000,2020-09-04,1930
202,21,C0216,2,3315 PLEASANT AVE,350600,187800,162800,218000,2017-02-20,1930
202,21,C0217,2,3315 PLEASANT AVE,295600,155300,140300,256000,2021-07-08,1930
202,21,C0218,2,3315 PLEASANT AVE,251000,148100,102900,0,,1930
202,21,C0219,2,3315 PLEASANT AVE,272300,140900,131400,1,2016-02-18,1930
202,21,C0220,2,3315 PLEASANT AVE,241800,137300,104500,155000,2017-08-08,1930
202,21,C0221,2,3315 PLEASANT AVE,254700,140900,113800,135000,2015-10-27,1930
202,21,C0222,2,3315 PLEASANT AVE,295600,155300,140300,249000,2017-09-15,1930
202,21,C0223,2,3315-19 PLEASANT AVE,301800,158900,142900,265000,2021-12-30,1930
202,21,C0224,2,3315-19 PLEASANT AVE,358000,187800,170200,267000,2019-09-25,1930
202,21,C0301,2,3315 PLEASANT AVE,178400,90300,88100,100000,2006-03-13,1930
202,21,C0302,2,3315 PLEASANT AVE,271700,148100,123600,0,1995-08-09,1930
202,21,C0303,2,3315 PLEASANT AVE,227100,133600,93500,1,2023-07-21,1930
202,21,C0304,2,3315-19 PLEASANT AVE,199200,102900,96300,1,2005-01-15,1930
202,21,C0305,2,3315-19 PLEASANT AVE,254700,137300,117400,1,2005-01-15,1930
202,21,C0306,2,3315 PLEASANT AVE,199200,102900,96300,138008,2018-02-23,1930
202,21,C0307,2,3315 PLEASANT AVE,324900,182400,142500,175000,2014-03-31,1930
202,21,C0308,2,3315-19 PLEASANT AVE,262400,142700,119700,275000,2024-06-24,1930
202,21,C0309,2,3315-19 PLEASANT AVE,190200,97500,92700,0,1995-08-09,1930
202,21,C0310,2,3315-19 PLEASANT AVE,277400,151700,125700,175000,2015-11-06,1930
202,21,C0311,2,3315-19 PLEASANT AVE,202400,104700,97700,103000,2004-09-24,1930
202,21,C0312,2,3315 PLEASANT AVE,189700,97500,92200,36000,2000-09-12,1930
202,21,C0314,2,3315 PLEASANT AVE,338400,189600,148800,280000,2021-10-28,1930
202,21,C0315,2,3315-19 PLEASANT AVE,233900,124600,109300,165000,2005-10-14,1930
202,21,C0316,2,3315 PLEASANT AVE,324400,187800,136600,116000,2012-05-16,1930
202,21,C0317,2,3315-19 PLEASANT AVE,295600,155300,140300,219000,2018-11-04,1930
202,21,C0318,2,3315-19 PLEASANT AVE,258600,148100,110500,77000,2002-06-12,1930
202,21,C0319,2,3315-19 PLEASANT AVE,272300,140900,131400,225000,2020-10-26,1930
202,21,C0320,2,3315 PLEASANT AVE,265900,137300,128600,60237,2002-07-08,1930
202,21,C0321,2,3315 PLEASANT AVE,272300,140900,131400,185000,2008-01-09,1930
202,21,C0322,2,3315-19 PLEASANT AVE,269300,155300,114000,215000,2023-07-19,1930
219,48,C0502,2,539 38TH ST,384700,112900,271800,1,2010-05-25,2011
219,48,C0503,2,539 38TH ST,384700,112900,271800,1,2010-05-25,2011
219,48,C0504,2,539 38TH ST,515500,169000,346500,1,2010-05-25,2011
219,48,C0505,2,539 38TH ST,515500,169000,346500,1,2010-05-25,2011
219,48,C0506,2,539 38TH ST,360000,112900,247100,1,2010-05-25,2011
21,1,C0001,2,721-23 6TH ST,299200,102000,197200,181818,2024-01-18,2001
21,1,C0002,2,721-23 6TH ST,290700,98400,192300,181818,2024-01-18,2001
21,1,C0003,2,721-23 6TH ST,284400,96000,188400,181818,2024-01-18,2001
21,1,C0004,2,721-23 6TH ST,271900,91200,180700,181818,2024-01-18,2001
21,1,C0005,2,721-23 6TH ST,320700,110400,210300,181818,2024-01-18,2001
21,1,C0006,2,721-23 6TH ST,290700,98400,192300,181818,2024-01-18,2001
21,1,C0007,2,721-23 6TH ST,284400,96000,188400,181818,2024-01-18,2001
21,1,C0008,2,721-23 6TH ST,271900,91200,180700,195000,2006-05-31,2001
21,1,C0009,2,721-23 6TH ST,320700,110400,210300,181818,2024-01-18,2001
21,1,C0010,2,721-23 6TH ST,290700,98400,192300,153700,2006-09-20,2001
21,1,C0011,2,721-23 6TH ST,284400,96000,188400,181818,2024-01-18,2001
21,1,C0012,2,721-23 6TH ST,329500,114000,215500,181818,2024-01-18,2001
21,3,,4A,717 6TH ST,368300,195500,172800,284000,2003-07-01,1908
21,5,,2,713 6TH ST,723700,264100,459600,1,2021-05-12,1908
21,6,,2,711 6TH ST,733100,241000,492100,250000,2015-01-09,1964
21,7,,2,709 6TH ST,509300,295500,213800,420000,2020-10-01,1908
21,8,,4C,513 CENTRAL AVE,574000,360000,214000,630000,2021-08-31,1913
21,9,,2,511 CENTRAL AVE,700200,315400,384800,100,2002-10-09,1967
21,10,,2,509 CENTRAL AVE,672400,315400,357000,175000,1996-05-31,1967
21,11,C0001,2,507 CENTRAL AVE,593800,206600,387200,315000,2010-04-29,2009
21,11,C0002,2,507 CENTRAL AVE,595600,207300,388300,325000,2010-04-07,2009
21,11,C0003,2,507 CENTRAL AVE,610200,216100,394100,670000,2024-06-28,2009
21,12.01,,2,505 CENTRAL AVE,613200,273700,339500,100,2016-02-08,1913
21,12.02,,2,706 5TH ST,647400,249300,398100,1,2011-12-12,1967
21,12.03,,2,708 5TH ST,595400,260400,335000,330000,2016-05-17,1967
21,13.01,,2,503 CENTRAL AVE,711700,241500,470200,870000,2024-08-23,1967
21,13.02,,2,704 5TH ST,557100,193900,363200,1,2004-07-27,1967
21,14.01,,2,501 CENTRAL AVE,653700,238300,415400,305000,2015-04-29,1967
21,15,,4A,500 PATERSON PLANK RD,1702100,936000,766100,1776750,2022-10-24,1922
21,17,,2,506 PATERSON PLANK RD,599400,275800,323600,77000,1999-03-23,1873
21,18,,2,508 PATERSON PLANK RD,435400,223300,212100,245000,2016-07-05,1903
21,19,,4C,510 PATERSON PLNK RD,848400,300000,548400,337500,2008-05-15,1913
22,1.01,C0001,4A,500 CENTRAL AVE,280600,150000,130600,117000,2016-04-13,1963
22,1.01,C0002,4A,500 CENTRAL AVE,200000,67000,133000,77000,2018-04-13,1963
22,1.01,C0003,4A,500 CENTRAL AVE,244800,82000,162800,86000,2019-03-21,1963
22,1.01,C0004,4A,500 CENTRAL AVE,211600,141800,69800,117000,2016-04-13,1963
22,1.01,C0005,4A,500 CENTRAL AVE,196100,116000,80100,117000,2016-04-13,1963
22,1.01,C0006,4A,500 CENTRAL AVE,205700,137000,68700,117000,2016-04-13,1963
22,1.01,C0007,4A,500 CENTRAL AVE,205700,137800,67900,117000,2016-04-13,1963
22,1.01,C0008,4A,500 CENTRAL AVE,250500,173800,76700,117000,2016-04-13,1963
22,1.01,C0806,2,500 CENTRAL AVE,130100,94900,35200,1,2024-03-28,1963
22,1.01,C0807,2,500 CENTRAL AVE,121000,54200,66800,0,,1963
22,1.01,C0808,2,500 CENTRAL AVE,381400,163500,217900,364000,2023-07-26,1963
22,1.01,C0809,2,500 CENTRAL AVE,138100,62400,75700,117000,2016-04-13,1963
22,1.01,C0810,2,500 CENTRAL AVE,461000,192000,269000,318000,2008-07-25,1963
22,1.01,C0811,2,500 CENTRAL AVE,333000,154700,178300,314000,2020-08-27,1963
22,1.01,C0812,2,500 CENTRAL AVE,408200,187400,220800,10,2021-02-11,1963
22,1.01,C0813,2,500 CENTRAL AVE,302000,140000,162000,270000,2021-09-07,1963
22,1.01,C0814,2,500 CENTRAL AVE,321300,144600,176700,251000,2018-02-22,1963
22,1.01,C0815,2,500 CENTRAL AVE,233300,99900,133400,201000,2017-08-28,1963
22,1.01,C0816,2,500 CENTRAL AVE,231400,99000,132400,145000,2014-07-29,1963
22,1.01,C0817,2,500 CENTRAL AVE,318600,141800,176800,205000,2014-06-06,1963
22,1.01,C0818,2,500 CENTRAL AVE,311300,139500,171800,285000,2018-08-01,1963
22,1.01,C0819,2,500 CENTRAL AVE,417100,189700,227400,355000,2021-03-10,1963
22,1.01,C0820,2,500 CENTRAL AVE,341900,152000,189900,330000,2022-07-23,1963
22,1.01,C0901,2,500 CENTRAL AVE,447600,192000,255600,449000,2024-03-22,1963
22,1.01,C0902,2,500 CENTRAL AVE,361500,152900,208600,310000,2018-09-30,1963
22,1.01,C0903,2,500 CENTRAL AVE,373900,162100,211800,335000,2019-08-27,1963
22,1.01,C0904,2,500 CENTRAL AVE,325200,135400,189800,275000,2018-04-03,1963
22,1.01,C0905,2,500 CENTRAL AVE,236100,93900,142200,199000,2008-07-11,1963
22,1.01,C0906,2,500 CENTRAL AVE,239500,95800,143700,136000,2012-12-26,1963
22,1.01,C0907,2,500 CENTRAL AVE,324300,134900,189400,277500,2018-11-30,1963
22,1.01,C0908,2,500 CENTRAL AVE,378500,162600,215900,320000,2008-01-23,1963
22,1.01,C0909,2,500 CENTRAL AVE,369200,156600,212600,221000,2016-03-30,1963
22,1.01,C0910,2,500 CENTRAL AVE,167200,76800,90400,117000,2016-04-13,1963
22,1.01,C0911,2,500 CENTRAL AVE,121800,61900,59900,117000,2016-04-13,1963
22,1.01,C0912,2,500 CENTRAL AVE,414800,187400,227400,423000,2024-02-17,1963
22,1.01,C0913,2,500 CENTRAL AVE,315500,140000,175500,275000,2022-01-13,1963
22,1.01,C0914,2,500 CENTRAL AVE,323400,144600,178800,275000,2019-04-12,1963
22,1.01,C0915,2,500 CENTRAL AVE,230300,97600,132700,130000,2011-02-01,1963
22,1.01,C0916,2,500 CENTRAL AVE,120800,95300,25500,299000,2023-10-17,1963
22,1.01,C0917,2,500 CENTRAL AVE,317500,141800,175700,265000,2020-03-12,1963
22,1.01,C0918,2,500 CENTRAL AVE,324800,139100,185700,290000,2020-11-17,1963
22,1.01,C0919,2,500 CENTRAL AVE,419600,189700,229900,395000,2021-12-20,1963
22,1.01,C0920,2,500 CENTRAL AVE,344100,152000,192100,299000,2018-04-24,1963
22,1.01,C1001,2,500 CENTRAL AVE,176400,76800,99600,117000,2016-04-13,1963
22,1.01,C1002,2,500 CENTRAL AVE,193800,152900,40900,335000,2020-09-29,1963
22,1.01,C1003,2,500 CENTRAL AVE,143600,64800,78800,117000,2016-04-13,1963
22,1.01,C1004,2,500 CENTRAL AVE,324100,135400,188700,18961,2018-01-30,1963
22,1.01,C1005,2,500 CENTRAL AVE,238600,94400,144200,125000,2013-03-25,1963
24,4,,2,509 NEW YORK AVE,745200,252400,492800,185000,2017-06-22,1900
24,5,,4A,511 NEW YORK AVE,478000,308000,170000,0,,1900
24,6,,2,513 NEW YORK AVE,643900,291600,352300,100,2024-08-15,1908
24,7,,2,515 NEW YORK AVE,617200,291600,325600,100,2024-08-15,1700
24,8,,4C,517 NEW YORK AVE,2235700,720000,1515700,1590615,2019-01-22,1900
24,9,,2,409 6TH ST,684100,314900,369200,640000,2022-06-09,1893
24,10,C0201,2,411-413 6TH ST,522500,138200,384300,535000,2023-12-04,2017
24,10,C0202,2,411-413 6TH ST,542700,143600,399100,375000,2017-04-19,2017
24,10,C0203,2,411-413 6TH ST,436700,116600,320100,428500,2023-08-29,2017
24,10,C0301,2,411-413 6TH ST,522500,138200,384300,450000,2019-02-25,2017
24,10,C0302,2,411-413 6TH ST,542700,143600,399100,459000,2019-06-06,2017
24,10,C0303,2,411-413 6TH ST,436700,116600,320100,370000,2021-02-16,2017
24,10,C0401,2,411-413 6TH ST,535000,138200,396800,547500,2022-09-14,2017
24,10,C0402,2,411-413 6TH ST,542700,143600,399100,525000,2022-06-01,2017
24,13,,4C,415 6TH ST,827900,300000,527900,522500,2014-03-27,1900
24,14,,2,417 6TH ST,680800,307500,373300,1,2020-02-14,1898
24,15,,2,419 6TH ST,536300,276800,259500,1,2019-03-12,1883
24,19,,2,508 BERGENLINE AVE,669100,307500,361600,311000,2016-03-28,1898
24,20,,4A,500-06 BERGENLINE AVE,1609700,715000,894700,2125000,2021-10-12,1900
24,21,,4C,426 5TH ST,1525900,720000,805900,2584750,2019-01-22,1900
24,22,,4C,422 5TH ST,1811000,720000,1091000,2584750,2019-01-22,1900
24,23,,4C,418-20 5TH ST,779100,360000,419100,1,2017-03-30,1910
24,25,,4C,414-16 5TH ST,764700,360000,404700,1,2017-03-30,1910
24,27,C0001,2,412 5TH ST,255100,137300,117800,220000,2021-03-02,2003
24,27,C0002,2,412 5TH ST,457700,246300,211400,325000,2007-12-13,2003
24,27,C0003,2,412 5TH ST,457700,246300,211400,455000,2022-10-05,2003
24,28,,2,410 5TH ST,818500,276800,541700,750000,2021-02-12,1900
24,29,,4C,408 5TH ST,752400,360000,392400,460000,2002-08-30,1910
24,30,,2,406 5TH ST,769600,307500,462100,1,2006-10-10,1990
25,1,,2,501 PALISADE AVE,600700,242900,357800,10,2020-04-29,1970
25,1.02,,2,304 5TH ST,466300,200900,265400,85500,1993-12-07,1968
25,1.03,,2,306 5TH ST,551900,200900,351000,550000,2019-09-25,1968
25,2,,2,503 PALISADE AVE,593500,242900,350600,650000,2024-05-06,1970
25,3,,2,505 PALISADE AVE,487300,276800,210500,10,2012-06-13,1913
25,4,,2,507 PALISADE AVE,555000,307500,247500,650000,2021-09-08,1923
25,5,,2,509 PALISADE AVE,578500,270600,307900,407000,2019-07-22,1913
25,6,,2,511 PALISADE AVE,488900,270600,218300,135000,2008-10-15,1913
31,13,,4C,614 KENNEDY BLVD,1386000,360000,1026000,705000,2021-08-31,1910
31,14,,2,616 KENNEDY BLVD,715600,273700,441900,400000,2007-05-08,1893
31,15,,4A,811 7TH ST,564100,287500,276600,100,2015-06-16,1910
31,16,,4A,809 7TH ST,761600,287500,474100,100,2015-06-16,1910
31,17,,4A,807 7TH ST,865600,287500,578100,1,2022-04-21,2001
31,18,,4A,621 SUMMIT AVE,451600,195000,256600,420000,2021-07-26,1996
31,19,,4A,617 SUMMIT AVE,725300,247000,478300,0,,1910
31,20,,4A,615 SUMMIT AVE,1131600,312000,819600,0,2007-01-08,1910
31,21,,4A,613 SUMMIT AVE,1140900,351000,789900,0,,1910
31,22,,4A,611 SUMMIT AVE,592400,247000,345400,530000,2022-06-16,1918
31.01,1,,4A,601 PATERSON PLANK RD,600000,338000,262000,0,,1920
32,1,,4A,704 KENNEDY BLVD,1851500,1209000,642500,0,,1985
32.01,1,,4A,815 8TH ST,1104900,897000,207900,950000,2007-07-27,1957
32.01,5,,4A,713-717 SUMMIT AVE,2375600,676000,1699600,975000,2005-11-16,1913
32.01,8,,4A,709-11 SUMMIT AVE,1139000,520000,619000,740000,2022-02-24,1930
32.01,9,T01,4A,707 SUMMIT AVE,515400,0,515400,3000000,2023-12-20,1999
32.01,9,T02,4A,707 SUMMIT AVE,515400,0,515400,3000000,2023-12-20,1999
32.01,9,T03,4A,707 SUMMIT AVE,515400,0,515400,3000000,2023-12-20,2023
33,2,,4A,734 7TH ST,586500,575000,11500,1,2001-03-27,0
33,4,,4A,732 7TH ST,268700,215600,53100,1,2001-03-27,0
33,5,,4A,728-30 7TH ST,537400,431300,106100,0,,1940
33,7,,4A,726 7TH ST,293300,287500,5800,0,,0
33,8,,4C,724 7TH ST,970600,480000,490600,0,,1913
33,9,,4C,722 7TH ST,1121600,540000,581600,0,,1913
33,10,,2,720 7TH ST,582500,276800,305700,575000,2022-04-07,1908
33,11,,4C,716 7TH ST,745000,300000,445000,0,,1903
33,12,,2,714 7TH ST,603300,276800,326500,0,,1883
33,13,,4C,712 7TH ST,834100,480000,354100,415000,2003-11-10,1904
33,14,,2,710 7TH ST,698100,276800,421300,750000,2023-05-18,1903
33,15,,4A,708 7TH ST,818800,420000,398800,367000,2003-10-08,1930
33,16,,4A,706 7TH ST,580300,287500,292800,200000,2004-08-23,1930
33,17,,4C,702-04 7TH ST,1311300,360000,951300,1,2008-04-09,1913
33,19,,2,700 7TH ST,771300,323900,447400,10,2011-03-01,1908
33,20,,4A,709 CENTRAL AVE,1088900,637000,451900,245000,2002-06-24,1913
33,22,,2,705 8TH ST,705000,276800,428200,709000,2021-01-31,1900
33,23,,2,707 8TH ST,539200,276800,262400,0,,1903
33,24,,2,709 8TH ST,580000,276800,303200,740000,2023-09-28,1903
33,25,,2,711 8TH ST,482200,276800,205400,0,,1893
33,26,,2,713 8TH ST,606200,276800,329400,129000,1998-12-30,1893
33,27,,2,715 8TH ST,543600,276800,266800,0,,1900
280,12,,4A,322-24 48TH ST,1419300,612500,806800,100,2000-02-24,0
280,14,,2,326 48TH ST,688900,291600,397300,640000,2023-08-28,1894
280,15,,4A,328 48TH ST,1700000,1680000,20000,990000,2024-05-03,0
280,16,,4A,330 48TH ST,1500600,540000,960600,0,,0
280,17,,4A,4800-04 BERGENLINE AVE,7159100,1412500,5746600,0,,0
280,23,,4A,4806 BERGENLINE AVE,1052300,300000,752300,10,2010-02-22,0
280,24,,4A,4808 BERGENLINE AVE,5234900,612500,4622400,1,2023-10-31,0
280,26,,4A,4814-4818 BERGENLINE AVE,2808800,540000,2268800,0,,0
280,28,,2,337 49TH ST,579300,262400,316900,1,2020-12-01,1884
280,29,,2,335 49TH ST,611200,262400,348800,160000,1999-10-22,1700
280,30,,2,333 49TH ST,590100,262400,327700,0,,1894
280,31,,2,331 49TH ST,719700,262400,457300,370000,2004-01-20,1899
280,32,,2,329 49TH ST,507900,262400,245500,1,2015-10-05,1894
280,33,,2,327 49TH ST,553500,262400,291100,0,,1894
280,34,,2,325 49TH ST,663400,262400,401000,1,2009-12-07,1894
280,35,,2,323 49TH ST,685100,291600,393500,303349,2016-03-21,1894
280,36,,4C,321 49TH ST/ 319-321 REAR,990000,300000,690000,1,2003-01-23,1894
280,37,,2,319 49TH ST,622200,234300,387900,260000,2014-03-28,1894
280,39,,2,317 49TH ST,645100,262400,382700,490000,2018-01-02,1700
280,40,,2,315 49TH ST,591000,262400,328600,1,2008-07-18,1894
280,41,,2,313 49TH ST,756000,291600,464400,205000,2001-04-20,1700
280,42,,2,311 49TH ST,676600,262400,414200,550000,2007-07-26,1910
280,43,,2,309 49TH ST,790500,262400,528100,1,2008-08-07,1894
280,44,,2,307 49TH ST,643800,262400,381400,450000,2005-08-05,1700
280,45,,4C,305 49TH ST,1490600,900000,590600,1912749,2018-06-07,0
280,46,,2,303A 49TH ST,343800,188200,155600,10,2024-10-29,1913
280,47,,2,303 49TH ST,428400,188200,240200,420000,2020-02-19,1913
280,48,,2,301 49TH ST,486700,209100,277600,457000,2021-06-09,1913
280,49,,2,4811 PALISADE AVE,403500,171900,231600,425000,2024-06-11,1908
280,50,,2,4809 PALISADE,391300,171900,219400,0,,1908
280,51,,2,4807 PALISADE AVE,412700,171900,240800,106000,2000-04-25,1908
281,1,,4A,4801 HUDSON AVE,729900,312000,417900,1,2005-05-11,1913
13,19,C0202,2,304-306 NEW YORK AVE,131800,131800,0,582500,2021-06-28,2019
13,19,C0203,2,304-306 NEW YORK AVE,152700,152700,0,542000,2020-10-15,2019
13,19,C0301,2,304-306 NEW YORK AVE,150100,150100,0,630000,2021-12-21,2019
13,19,C0302,2,304-306 NEW YORK AVE,131800,131800,0,620000,2021-02-01,2019
13,19,C0303,2,304-306 NEW YORK AVE,152700,152700,0,555000,2020-10-05,2019
13,19,C0401,2,304-306 NEW YORK AVE,150100,150100,0,675000,2020-10-02,2019
13,19,C0402,2,304-306 NEW YORK AVE,131800,131800,0,640000,2020-12-22,2019
13,19,C0403,2,304-306 NEW YORK AVE,152700,152700,0,710000,2023-05-04,2019
13,22,,2,300 NEW YORK AVE,723900,321000,402900,1,2016-01-07,1913
13,23,,2,318 3RD ST,566400,307500,258900,377500,2013-03-08,1893
13,24,,2,316 3RD ST,737600,307500,430100,1,2017-06-28,1966
13,25,,2,314 3RD ST,640300,273100,367200,1,2021-09-20,1923
13,26,,2,312 3RD ST,725000,315700,409300,10,2019-12-03,1898
13,27,,2,310 3RD ST,565600,276800,288800,0,,1898
13,28,,2,308 3RD ST,858500,276800,581700,500000,2017-03-28,1913
14,5,,2,409 PALISADE AVE,598000,276800,321200,330000,2003-05-27,1903
14,6,,2,411 PALISADE AVE,747500,307500,440000,0,,1963
14,7.01,,4A,413 PALISADE AVE,710100,552000,158100,300000,2001-11-20,1898
14,7.02,,2,307 5TH ST,664700,215300,449400,325000,2015-12-31,1969
14,9,,4A,309 5TH ST,596800,287500,309300,0,,1898
14,10,,2,311 5TH ST,590200,276800,313400,575000,2018-12-11,1903
