mls_id,address,unit_number,full_address,zip,area,block,block_raw,lot,complex_name,property_type,class,status,year_built,floor_number,bedrooms,full_baths,half_baths,total_baths,sqft,sold_price,list_price,orig_list_price,price_per_sqft,sale_to_list,orig_to_sold_pct,taxes,hoa_monthly,dom,closing_date,listing_date,closing_year,closing_quarter,is_distressed,is_short_sale,is_bank_owned,lat,lon,between,remarks,parking,parking_conf,outdoor,outdoor_type,outdoor_conf,walk_score,transit_score,bike_score,path_station,path_dist_mi,hblr_station,hblr_dist_mi,transit_station,transit_dist_mi,modiiv_assessed,assessed_value,assess_ratio
260006053,851 JOHN F KENNEDY BLVD,E1,851 JOHN F KENNEDY BLVD E1,07086,Weehawken,zip_07086,,,,Condominium,CONDO-COOP,ACTIVE,,5,2,1,0,1.0,905,,468000.0,,,,,7200.0,,5,,2026-04-06,,,False,False,False,40.7671744,-74.0216355,BLD,"Welcome to 851 Boulevard E, Apt E1, in Weehawken Township.    This top-floor condo offers direct NYC and river views. It features hardwood floors, crown moldings, 9’ ceilings and plenty of natural light . This unit is move-in ready!  The living area has an open-concept layout overlooking the Manhattan skyline, and the eat-in kitchen includes a large breakfast bar, ample counter space, and plenty of cabinets.  This unit is a legal 2 bedrooms, 1 bath. The previous owner converted the unit into a one-bedroom by removing one wall, but the living space is perfect for a home office or can easily be converted back to its original two-bedroom layout.  This unit is just steps from shops, restaurants, and parks, with easy commuting options via the NY Waterway Ferry, Light Rail, and NJ Transit bus.   Schedule your private showing today!",False,low,False,,low,,,,Hoboken,2.174,Port Imperial,1.131,Port Imperial,1.131,,,
240011838,875 BLVD EAST,30,875 BLVD EAST 30,07086,Weehawken,block_53_BLVD,53,10,,Cooperative,CONDO-COOP,SOLD,,4,2,2,0,2.0,1098,468500.0,459000.0,,426.68,1.0207,,,1572.0,43,2025-01-07,2024-06-19,2025,2025-Q1,False,False,False,40.7671744,-74.0216355,cLITON AND cOLUMBIA,"This stunning 2-bedroom, 2-bathroom co-op offers breathtaking views of NYC and the Hudson River from almost every room. The residence boasts pristine hardwood floors and elegant molding throughout, complemented by recessed lighting and ceiling fans in nearly every room. The expansive dining and living area is perfect for entertaining, featuring a charming brick wall that adds character to the space. The light and bright kitchen offers ample counter space and pendant lighting over the breakfast bar, making it a delightful space for cooking and casual dining. The large bedrooms provide comfort and tranquility, with one featuring built-in storage for added convenience. Situated in an amenity-rich building, residents enjoy 24-hour security, elevator access, and a convenient card-operated washer/dryer room. The location is unbeatable, with buses to NYC just a block away and easy access to the light rail and ferry, making commuting a breeze. The HOA includes heat, hot water, cold water, and taxes.",False,low,False,,low,,,,Hoboken,2.174,Port Imperial,1.131,Port Imperial,1.131,,,
210021105,515 GREGORY AVE,2,515 GREGORY AVE 2,07086,Weehawken,block_25,00025,00001,Gregory Gardens,Condominium,CONDO-COOP,SOLD,,2,2,1,1,1.5,1046,470000.0,470000.0,,449.33,1.0,,8447.0,359.0,20,2021-10-29,2021-09-09,2021,2021-Q4,False,False,False,40.7655031,-74.0259007,Hackensack Plank & Shippen,"Welcome to this sun drenched two bedroom, one and a half bathroom on the famously coveted Gregory Avenue. Recent renovations include all new custom closets designed by Closet by Design. Including a custom entry closet designed to hold over 24 pairs of shoes as well as coats and additional storage overhead. Floors have been sanded and stained to a beautiful Walnut finish. All windows have been replaced to a double paned and topped off with custom shades. Tree lined Gregory Ave is a mere few minute walk to uptown Hoboken, granting close proximity to NYC, restaurants, shopping and more! Located near multiple parks and top rated Daniel Webster elementary school.Two deeded garage parking spaces are included as well.",True,high,False,,low,,,,Hoboken,2.053,Port Imperial,1.014,Port Imperial,1.014,,,
250001306,899 BLVD EAST,8G,899 BLVD EAST 8G,07086,Weehawken,block_56_BLVD,00056,00009,Fulton House,Cooperative,CONDO-COOP,SOLD,,8,1,1,0,1.0,704,470000.0,439000.0,,667.61,1.0706,,,1286.0,53,2025-05-30,2025-01-20,2025,2025-Q2,False,False,False,40.7659779,-74.0220929,Corner of Blvd East and Fulton St,"A commuter’s delight, it doesn’t get more convenient than this. Bring your electric vehicle! Newly renovated in 2021 down to the studs with all brand new appliances, this one bedroom home boasts the best of city living with a suburban feel.  Situated on a tree-lined street in highly sought-after Weehawken Township and just steps from transit rich amenities bringing Manhattan just 15 minutes away and uber convenient to the rest of NJ.  This home is a must see and is one-of-a-kind, from the private balcony with sweeping city skyline views, to a dedicated covered parking garage spot with a level 2 Juicebox charger on an upgraded 150 amp dedicated electric panel.  No detail was spared.  The kitchen features a huge center island with power, hide-away full sized dishwasher, four burner electric induction cooktop with oven, microwave, fridge with filtered ice maker, reverse osmosis water filtration system and even a garbage disposal. Building features laundry room in basement and ButterflyMX intercom system. Monthly maintenance fee includes property taxes, parking and building maintenance, heat, water and hot water.  Virtual tour link available in listing. Owner is a licensed NJ real estate agent.",True,medium,True,balcony,high,,,,Hoboken,2.09,Port Imperial,1.047,Port Imperial,1.047,,,
230015746,2716 PALISADE AVE,101,2716 PALISADE AVE 101,07086,Weehawken,block_29_PALISADE,29,2,,Condominium,CONDO-COOP,SOLD,,101,1,1,0,1.0,800,474500.0,475000.0,,593.12,0.9989,,15821.0,,8,2024-01-17,2023-09-19,2024,2024-Q1,False,False,False,40.7688126,-74.0283525,Google Maps,"Discover modern luxury living in this NEW CONSTRUCTION 1-bedroom condo in the heart of Weehawken! This stunning, thoughtfully designed unit offers the perfect blend of style, comfort, and convenience. Gourmet kitchen, spa-like bathroom, and prime location with easy NYC access. Did I mention the FIVE YEAR tax abatement with four years left? Come turn this house into a home before someone else does.",False,low,False,,low,,,,Hoboken,2.289,Port Imperial,1.258,Port Imperial,1.258,,,
250009217,720 BLVD EAST,2E,720 BLVD EAST 2E,07086,Weehawken,block_41 01,41 01,29,,Condominium,CONDO-COOP,SOLD,,,2,1,0,1.0,903,475000.0,474900.0,,526.02,1.0002,,7218.0,510.0,104,2025-07-14,2025-02-01,2025,2025-Q3,False,False,False,40.7793943,-74.0120104,Parkview Ave. & Bonn  Place,"Beautifully renovated from studs inside, this over 900 square feet condominium comes with a shared large terrace, new stainless steel appliances, newly finished and stained hardwood floors, stackable washer/dryer, oversized shower. Just walk around the bend and take in the beautiful skyline view of New  York City. Bust stop is right across the street. Plenty of street parking with town permit",True,medium,True,terrace,high,,,,Hoboken,3.086,Port Imperial,2.066,Port Imperial,2.066,,356800.0,1.3313
220002124,2600 PALISADE AVE,1,2600 PALISADE AVE 1,07086,Weehawken,block_27,00027,00001,,Condominium,CONDO-COOP,SOLD,,1,2,1,0,1.0,1192,483000.0,485000.0,,405.2,0.9959,,7869.0,233.0,44,2022-07-13,2022-02-07,2022,2022-Q3,False,False,False,40.767918,-74.028918,Palisade Ave & 26th St,Renovated 2 BR unit combining old charm with modern upgrades. Eat in kitchen with stainless steel appliances and granite counter tops. Custom bathroom redesigned with dual vanity and entertainment console. High ceilings and great light. Laundry room with washer/dryer in unit. Storage area in basement. Private one car garage plus short driveway. Building amenities includes shared access of front and rear patio areas.,True,medium,True,patio,high,,,,Hoboken,2.23,Port Imperial,1.204,Port Imperial,1.204,,,
210003223,518-530 GREGORY AVE,C301,518-530 GREGORY AVE C301,07086,Weehawken,block_26_GREGORY,00026,00004,Gregory Commons,Condominium,CONDO-COOP,SOLD,,3,2,2,0,2.0,1228,495000.0,495000.0,,403.09,1.0,,7084.0,886.0,17,2021-05-05,2021-02-08,2021,2021-Q2,False,False,False,40.7655848,-74.0261203,Gregory Ave. & Hackensack Plank Road,"Welcome home to this large two bedroom 2 bathroom apartment at the Gregory Commons with east open views.  Enjoy this bright and spacious home with 12' ceiling height making the apartment feel bigger, wooden floors throughout, great size living room spacious enough for dining, king size master bedroom, plenty of storage and closet space, stackable washer and dryer, the large kitchen is open for entertaining with plenty of cabinet space, a bar was added for modern comfort, and enjoy the central heat and air conditioning offered.  Windows and all major appliances including HVAC system have been recently upgraded.  Exceptional amenities: 24-hour concierge, indoor garage (1 car included), swimming pool, fitness room, storage lockers (waiting list), sauna, spacious cobblestone courtyard, community room.  Commute to NYC is very accessible via Lincoln Tunnel, and NJ Transit buses. Shopping, restaurants, and many recreational opportunities near.",True,medium,False,,low,,,,Hoboken,2.059,Port Imperial,1.021,Port Imperial,1.021,,,
220009871,414 GREGORY AVE,3,414 GREGORY AVE 3,07086,Weehawken,block_15,15,8,414 Gregory Avenue,Condominium,CONDO-COOP,SOLD,,3,1,1,0,1.0,1186,499000.0,499000.0,,420.74,1.0,,8658.0,200.0,9,2022-08-12,2022-06-01,2022,2022-Q3,False,False,False,40.7624664,-74.0278834,Gregory Ave & Hackensack Plank Rd,"Welcome to Weehawken! Come see this beautiful one-bedroom, one-bathroom unit. Enjoy over 1186 sqft of space! This gorgeous home features a gorgeous view of New York, an open living space, an updated kitchen, and a private terrace. There is plenty of space and natural light flooding in, perfect for entertaining guests and family. The bedroom is very spacious, and other features include a parking space at the back, a common yard, laundry, and a private storage in the basement (first unit). This unit is close to Shopping Malls and to transportation, which makes your living way more convenient. Parking located to the left of the building, this unit has two unassigned spaces. Maintenance fee includes water and sewer. The unit is in great location with bus routes into NYC. There are breathtaking river and NYC views from the terrace. Don’t miss out on this great unit - book your showing today!",True,high,True,terrace,high,,,,Hoboken,1.85,Port Imperial,0.825,Port Imperial,0.825,,,
240015566,530 GREGORY AVE,101C,530 GREGORY AVE 101C,07086,Weehawken,zip_07086,,,,Condominium,CONDO-COOP,SOLD,,1,2,1,1,1.5,1780,499000.0,499000.0,,280.34,1.0,,10173.0,1403.0,21,2024-10-08,2024-08-08,2024,2024-Q4,False,False,False,40.7656932,-74.025874,Hackensack Plank Rd & Shippen St,"Take advantage of the LARGEST 2 bedroom condo at 1,780 sq ft available now in Gregory Commons. Enjoy the convenience of deeded GARAGE PARKING and in-unit washer/dryer. The generous sized living room flows seamlessly into the kitchen and dining area, perfect for homeowners who love to entertain guests! Majestic windows in the main bedroom welcome natural light and partial views of NYC. Second bedroom is queen-sized and functions well as either a bedroom or office. Experience single-family lifestyle in a condo building, complete with plenty of storage in the unit, private outdoor space, a gated community with excellent 24hr concierge service, indoor pool and sauna for use all-year round, and fully equipped gym. Schedule your tour today! Property being sold as-is.",True,high,False,,low,,,,Hoboken,2.066,Port Imperial,1.027,Port Imperial,1.027,,,
220014178,200 HIGHPOINT AVE,2,200 HIGHPOINT AVE 2,07086,Weehawken,block_17,00017,00023,,Condominium,CONDO-COOP,SOLD,,1,2,1,1,1.5,1411,500000.0,525000.0,,354.36,0.9524,,8016.0,255.0,20,2022-10-18,2022-08-04,2022,2022-Q4,False,False,False,40.764837,-74.029095,Palisade Ave & Gregory Ave,"Come home to this fabulous 1,411 sq ft, 2BD/1.5BA home with private outdoor space, next to the reservoir in the Palisades section of Weehawken! This duplex condo features beautiful high ceilings, a recently renovated kitchen, ductless air conditioning, hardwood floors and all the charm! The main floor is drenched in natural light through large windows and is complete with an open concept living-dining-kitchen. Windows are also less than a year old. Bedrooms are on their own floor with complete privacy. The spacious primary bedroom could easily accommodate a desk and a work-out area. Other features include an in-unit full sized washer/dryer and additional storage in the basement. All this and you can walk out to your very own outdoor space through sliding doors off the dining room. You have easy access to Hoboken, buses to NYC and the Weehawken Waterfront Park and newly built pool. Near schools, daycares, food, and shopping. A must see!",False,low,False,,low,,,,Hoboken,2.019,Port Imperial,0.999,Port Imperial,0.999,,,
220002535,883 BLVD EAST,1A,883 BLVD EAST 1A,07086,Weehawken,block_56_BLVD,00056,00011,,Condominium,CONDO-COOP,SOLD,,1,2,1,0,1.0,874,500000.0,500000.0,,572.08,1.0,,6829.0,453.0,94,2022-06-30,2022-02-12,2022,2022-Q2,False,False,False,40.7671744,-74.0216355,Park Avenue,"A Very Unique 2 Bedroom Condo on Blvd East. Step inside this gorgeous per-war building offering outstanding NYC and Hudson River Views.   This completely East facing property offers views from every room and every window. Tremendous natural light all throughout, spacious rooms, parquet flooring, and great closet space.   This condo is great for the buyer looking for a productive live/ work space or for the buyer looking for a true two bedroom with comfortable common space. Price includes a 4x4 Storage Unit.   Very well maintained building with recent updates. Currently there is a monthly assessment in place that expires at the end of the year.   Maintenance includes Heat & Hot Water Pets OK  Bike Rack in the building.",False,low,False,,low,,,,Hoboken,2.174,Port Imperial,1.131,Port Imperial,1.131,,,
